Tile,DMAG_AUTO
KIDS_172.0_-1.5,0.1594532704470804
KIDS_333.9_-33.1,0.0714071982889345
KIDS_230.0_0.5,0.129593601008554
KIDS_236.0_-1.5,0.1228004212633829
KIDS_48.6_-35.1,0.1019371314128034
KIDS_33.8_-31.2,0.0984720752245805
KIDS_179.0_-0.5,0.1162876552160898
KIDS_228.0_-0.5,0.1205241623524659
KIDS_180.0_1.5,0.1033189065313407
KIDS_46.6_-31.2,0.0893790259341568
KIDS_357.6_-32.1,0.1436812199841973
KIDS_226.0_-1.5,0.1117478420364487
KIDS_235.0_0.5,0.0526862049410331
KIDS_214.0_1.5,0.1357057740962688
KIDS_7.1_-33.1,0.0894829008505112
KIDS_51.9_-28.2,0.0773454163705076
KIDS_230.6_2.5,0.101538306091867
KIDS_188.5_2.5,0.1010453873508176
KIDS_335.3_-32.1,0.0619477069098551
KIDS_338.8_-32.1,0.0957365432609277
KIDS_47.4_-35.1,0.0832533645956658
KIDS_349.5_-31.2,0.1091204202632952
KIDS_188.5_-2.5,0.1099443701851537
KIDS_162.0_-0.5,0.0984331070506625
KIDS_160.0_-0.5,0.1081909073097369
KIDS_35.6_-33.1,0.0910342587377744
KIDS_165.5_-3.5,0.0925932134900172
KIDS_133.4_2.5,0.1151600091183293
KIDS_206.6_-2.5,0.0580867470029499
KIDS_353.2_-29.2,0.066840755592725
KIDS_175.0_-0.5,0.1275509139603459
KIDS_184.0_1.5,0.1111804705245669
KIDS_157.0_0.5,0.1330933607585949
KIDS_134.4_2.5,0.104334479962262
KIDS_9.6_-34.1,0.0871746716242652
KIDS_4.5_-27.2,0.0728191043052479
KIDS_32.7_-28.2,0.0425513279404082
KIDS_199.0_1.5,0.0899919590432605
KIDS_187.5_2.5,0.1046387095868567
KIDS_30.3_-31.2,0.0884390832390183
KIDS_337.4_-28.2,0.0766642624931844
KIDS_236.0_0.5,0.1082422936852311
KIDS_232.0_0.5,0.1304990454562842
KIDS_344.2_-28.2,0.1468757291737321
KIDS_132.4_2.5,0.0940723806406911
KIDS_12.2_-35.1,0.0921613475708857
KIDS_354.1_-32.1,0.087771986360399
KIDS_161.4_2.5,0.1415830240792296
KIDS_200.0_-1.5,0.0860993224646808
KIDS_189.5_-3.5,0.087836525709127
KIDS_331.5_-29.2,0.0874697317362444
KIDS_212.0_-1.5,0.1174301591072757
KIDS_340.4_-30.2,0.1020098764964483
KIDS_218.6_3.5,0.1098585562353369
KIDS_26.9_-27.2,0.091675288976867
KIDS_169.0_0.5,0.0694443507564844
KIDS_341.4_-31.2,0.1141286455714319
KIDS_2.3_-30.2,0.0932880156954453
KIDS_213.0_0.5,0.0866763339578091
KIDS_42.0_-34.1,0.0819087596637505
KIDS_345.9_-32.1,0.1146693481630508
KIDS_39.1_-30.2,0.0823038319883571
KIDS_211.6_2.5,0.113860055102545
KIDS_157.4_2.5,0.1410646316644254
KIDS_6.0_-34.1,0.1029500898643627
KIDS_234.7_2.5,0.1000306822810103
KIDS_207.6_2.5,0.096979427574393
KIDS_353.3_-27.2,0.1206265166329822
KIDS_29.3_-28.2,0.0724545429061109
KIDS_30.3_-27.2,0.0810941527260695
KIDS_184.5_-2.5,0.0840751236268999
KIDS_196.5_-2.5,0.1137600426166171
KIDS_350.5_-33.1,0.0783893727633819
KIDS_8.0_-29.2,0.0667768441782133
KIDS_181.0_0.5,0.1309818167501424
KIDS_156.4_3.5,0.1011160213609762
KIDS_10.7_-33.1,0.060232405700104
KIDS_6.8_-29.2,0.0950191690676654
KIDS_179.5_-2.5,0.1062322056489081
KIDS_176.0_0.5,0.1240174162364121
KIDS_13.5_-28.2,0.1157551933664803
KIDS_221.6_-2.5,0.1232899838126993
KIDS_339.6_-34.1,0.0103410948521583
KIDS_202.6_-3.5,0.0502187977056351
KIDS_191.5_3.5,0.1239716046941436
KIDS_167.0_0.5,0.0968875652672194
KIDS_3.6_-33.1,0.0501413774637553
KIDS_205.6_-3.5,0.1089694717277335
KIDS_196.5_3.5,0.1010242157158672
KIDS_182.0_1.5,0.1132099896779479
KIDS_233.0_-1.5,0.1015719431129107
KIDS_331.8_-32.1,0.0990787629751168
KIDS_179.0_0.5,0.1225505927207274
KIDS_0.0_-35.1,0.0886392177576079
KIDS_171.0_-1.5,0.1425822368208887
KIDS_156.4_-3.5,0.1260430915896425
KIDS_192.5_-2.5,0.1146162917902774
KIDS_222.6_2.5,0.1215291145620773
KIDS_36.5_-35.1,0.0864869685296175
KIDS_45.0_-35.1,0.093166651854581
KIDS_196.5_-3.5,0.1325538006037229
KIDS_164.0_1.5,0.0977638761392861
KIDS_132.0_1.5,0.0939222596106956
KIDS_166.5_-3.5,0.1434147905269502
KIDS_346.2_-30.2,0.1304394423500286
KIDS_211.0_1.5,0.1564631469308375
KIDS_185.5_3.5,0.1021786945840915
KIDS_184.5_3.5,0.1111043565646304
KIDS_8.2_-32.1,0.0810270255097785
KIDS_15.9_-29.2,0.1008704315015778
KIDS_237.0_1.5,0.1115777668026879
KIDS_164.5_3.5,0.0883168009625942
KIDS_202.0_0.5,0.1021039383592568
KIDS_48.9_-26.2,0.0888222326553188
KIDS_175.0_0.5,0.0788601031643313
KIDS_173.0_1.5,0.0935426992183416
KIDS_172.0_1.5,0.0976780626328481
KIDS_27.1_-32.1,0.0698810056961867
KIDS_157.4_-2.5,0.1408254943191383
KIDS_209.6_2.5,0.0977961211579992
KIDS_165.0_-0.5,0.1006302297569866
KIDS_341.6_-30.2,0.0873079192154231
KIDS_19.2_-28.2,0.0910680423274679
KIDS_236.7_2.5,0.116639799998144
KIDS_187.0_1.5,0.1158467689493216
KIDS_29.7_-33.1,0.1607595650720199
KIDS_167.5_-3.5,0.0927747682546981
KIDS_208.6_2.5,0.1053342483989551
KIDS_208.0_0.5,0.0921792959844716
KIDS_167.0_-0.5,0.1015510448757321
KIDS_184.5_-3.5,0.1321869947407075
KIDS_5.7_-29.2,0.0906160578194806
KIDS_138.0_-0.5,0.1192029897754534
KIDS_28.0_-31.2,0.0950893625721214
KIDS_33.4_-30.2,0.0718037736958119
KIDS_205.0_0.5,0.1167659587235718
KIDS_184.0_-1.5,0.1194439726538407
KIDS_217.6_2.5,0.1103253555828849
KIDS_330.1_-30.2,0.1263355149318394
KIDS_171.5_2.5,0.1063753668074169
KIDS_227.0_-0.5,0.099981624016804
KIDS_165.0_0.5,0.073439147074635
KIDS_357.6_-35.1,0.0928288363122856
KIDS_48.7_-33.1,0.1135888235560869
KIDS_51.1_-35.1,0.0956460157789706
KIDS_217.0_0.5,0.1475415770417448
KIDS_336.5_-32.1,0.070944977643379
KIDS_201.0_-1.5,0.0925642942459331
KIDS_224.0_-1.5,0.1114616237375786
KIDS_209.0_-0.5,0.0897154011640796
KIDS_218.6_2.5,0.1111646402314915
KIDS_197.0_-1.5,0.1047550155570394
KIDS_5.8_-31.2,0.0669056948223437
KIDS_19.6_-30.2,0.1176809227265123
KIDS_131.0_0.5,0.103602637310012
KIDS_214.0_-1.5,0.1447174629143117
KIDS_171.5_3.5,0.1172692124070228
KIDS_180.5_-3.5,0.1018057009133019
KIDS_50.1_-29.2,0.0807248963345363
KIDS_138.0_1.5,0.1008259333936965
KIDS_216.6_2.5,0.0558716728182553
KIDS_201.0_0.5,0.1054989040553973
KIDS_237.7_2.5,0.0964804594690665
KIDS_36.8_-30.2,0.110830179632846
KIDS_348.1_-33.1,0.1073761223156061
KIDS_201.6_3.5,0.1131075016107641
KIDS_165.5_2.5,0.1182483689944495
KIDS_198.0_-0.5,0.113883955304866
KIDS_199.6_2.5,0.0964538563795119
KIDS_51.8_-32.1,0.0822067829182626
KIDS_223.6_-2.5,0.1250637409932323
KIDS_11.9_-33.1,0.1643855130752273
KIDS_3.6_-35.1,0.113888907354592
KIDS_43.2_-34.1,0.090928767956541
KIDS_202.0_1.5,0.1223130507944874
KIDS_183.0_-0.5,0.1282144905701926
KIDS_156.0_-0.5,0.1204291258480572
KIDS_37.6_-29.2,0.1001711514765935
KIDS_233.0_-0.5,0.095373706767503
KIDS_28.2_-32.1,0.0794073510800442
KIDS_169.0_-0.5,0.1037058300300438
KIDS_48.3_-30.2,0.1096093219973967
KIDS_351.9_-30.2,0.0778048270474957
KIDS_358.8_-35.1,0.1081780629645631
KIDS_24.5_-31.2,0.0792668929446901
KIDS_172.5_-2.5,0.1073983646160462
KIDS_333.1_-27.2,0.0705540821775188
KIDS_195.5_-3.5,0.1044614624303068
KIDS_32.8_-35.1,0.0886284993827737
KIDS_2.4_-32.1,0.0986337737712755
KIDS_192.0_-0.5,0.1102573843587559
KIDS_199.6_-2.5,0.105972623287093
KIDS_189.0_0.5,0.1043719322643537
KIDS_184.0_-0.5,0.1022038169559749
KIDS_221.0_1.5,0.1111569801029648
KIDS_213.6_-2.5,0.0929581052414869
KIDS_11.7_-31.2,0.1290032997538437
KIDS_220.6_3.5,0.0959344038973842
KIDS_203.6_2.5,0.0872105894333381
KIDS_355.1_-35.1,0.111576034399747
KIDS_160.4_2.5,0.1244719384310135
KIDS_14.7_-28.2,0.0858510980974656
KIDS_192.0_0.5,0.1036354845321016
KIDS_203.0_-1.5,0.0820721879189553
KIDS_219.6_-2.5,0.105232677257444
KIDS_17.1_-29.2,0.0558334250798079
KIDS_188.5_-3.5,0.1206595149370317
KIDS_211.6_-2.5,0.1107015451482059
KIDS_135.0_1.5,0.1166458278332721
KIDS_186.0_-1.5,0.0918358105265485
KIDS_197.5_2.5,0.1103932753852315
KIDS_36.8_-33.1,0.090243330217369
KIDS_183.5_2.5,0.1040274632219922
KIDS_192.0_-1.5,0.231851961007712
KIDS_39.5_-28.2,0.0724523417677382
KIDS_225.6_2.5,0.1221121395291853
KIDS_352.9_-33.1,0.1027494066036787
KIDS_12.0_-34.1,0.1271200701357638
KIDS_48.5_-28.2,0.0754757968952202
KIDS_345.6_-34.1,0.0934196935941902
KIDS_164.0_-0.5,0.0937705036185223
KIDS_3.4_-28.2,0.0897829691042519
KIDS_218.6_-2.5,0.1274067761365921
KIDS_206.0_-1.5,0.0918476692396115
KIDS_338.6_-33.1,0.0810615498352387
KIDS_139.0_0.5,0.1028424195923197
KIDS_209.0_-1.5,0.0514176979786354
KIDS_14.3_-33.1,0.0665872816831974
KIDS_31.9_-29.2,0.0849580821048545
KIDS_6.1_-35.1,0.1088288713318728
KIDS_202.0_-0.5,0.1090499703833254
KIDS_30.9_-33.1,0.0848240209236494
KIDS_207.6_-2.5,0.1193934463415933
KIDS_157.4_-3.5,0.0925248155601093
KIDS_14.1_-32.1,0.1255579399055484
KIDS_234.0_0.5,0.1050890495706791
KIDS_348.6_-29.2,0.1200240137221403
KIDS_20.5_-29.2,0.0457676941539794
KIDS_338.1_-30.2,0.0586094482563337
KIDS_226.0_-0.5,0.1120585934083021
KIDS_206.0_1.5,0.1061446788310883
KIDS_220.6_2.5,0.1414352777510242
KIDS_202.6_-2.5,0.1396560389547415
KIDS_203.0_1.5,0.1166896183881099
KIDS_349.7_-29.2,0.1079803224594743
KIDS_197.0_-0.5,0.0637874578642638
KIDS_28.0_-27.2,0.0639304404821501
KIDS_219.0_-1.5,0.1085419740105702
KIDS_349.8_-28.2,0.0935945277173639
KIDS_158.0_1.5,0.0822391569742779
KIDS_168.5_3.5,0.0803633584429622
KIDS_202.6_2.5,0.0934938106824185
KIDS_354.0_-34.1,0.0764995781710124
KIDS_339.8_-27.2,0.0051875980222296
KIDS_347.7_-27.2,0.1001788760798164
KIDS_339.7_-28.2,0.0818793142116032
KIDS_200.0_-0.5,0.1206121698977338
KIDS_174.0_-1.5,0.0505446376256815
KIDS_8.3_-33.1,0.0774401012813036
KIDS_204.6_-3.5,0.1025676474177893
KIDS_140.0_-1.5,0.1321173427744582
KIDS_21.6_-34.1,0.0671643514348847
KIDS_34.2_-29.2,0.0934630333271928
KIDS_159.4_3.5,0.1203023516746564
KIDS_17.0_-35.1,0.097737269457406
KIDS_38.0_-30.2,0.0842855633210408
KIDS_346.5_-27.2,0.062814927873179
KIDS_182.0_-0.5,0.0684429710336473
KIDS_193.5_-2.5,0.1563554565096489
KIDS_158.0_-0.5,0.09635639880682
KIDS_34.1_-32.1,0.1166924339499939
KIDS_11.5_-30.2,0.0940168150427985
KIDS_141.0_-0.5,0.1138260262038417
KIDS_223.0_0.5,0.1053050678100884
KIDS_2.4_-34.1,0.0561345381365028
KIDS_36.0_-34.1,0.0674472382140788
KIDS_222.0_-0.5,0.1078426083197949
KIDS_334.7_-30.2,0.083857036583348
KIDS_332.7_-33.1,0.068882030523167
KIDS_330.9_-31.2,0.1089152200709626
KIDS_178.5_2.5,0.0648926136384279
KIDS_234.0_-0.5,0.066271256343574
KIDS_129.0_0.5,0.1267767704564239
KIDS_13.1_-33.1,0.0747080169679743
KIDS_355.4_-30.2,0.0881256860634697
KIDS_347.1_-32.1,0.0959036681478508
KIDS_28.2_-28.2,0.0181335820886464
KIDS_28.0_-35.1,0.0993173812366788
KIDS_351.0_-28.2,0.1035406386002977
KIDS_339.5_-29.2,0.1171225701681258
KIDS_38.7_-29.2,0.1138876847450021
KIDS_167.5_2.5,0.1072757714041519
KIDS_194.5_3.5,0.092397807185829
KIDS_349.6_-30.2,0.0618974643253717
KIDS_165.5_-2.5,0.1021252187856871
KIDS_23.6_-27.2,0.0806150598394992
KIDS_220.0_1.5,0.1049153721168776
KIDS_334.1_-32.1,0.0811625151432521
KIDS_2.2_-27.2,0.05723400350284
KIDS_194.0_-0.5,0.0808205434509578
KIDS_4.7_-31.2,0.0932434837272299
KIDS_20.7_-35.1,0.0797529015021477
KIDS_341.0_-33.1,0.0902562333471955
KIDS_170.0_1.5,-0.0209671990766167
KIDS_18.2_-35.1,0.0946326094507164
KIDS_227.0_0.5,0.1071444885755934
KIDS_346.3_-29.2,0.0941888692513492
KIDS_130.0_-0.5,0.1107712598719868
KIDS_173.5_-2.5,0.1116250263745224
KIDS_332.4_-30.2,0.1072861837784083
KIDS_129.0_-1.5,0.0962504281247785
KIDS_332.0_-31.2,0.0745820477472987
KIDS_156.4_2.5,0.0994681251795492
KIDS_217.0_1.5,0.1346988863077454
KIDS_38.8_-32.1,0.1014936897244095
KIDS_35.3_-32.1,0.1022546273966658
KIDS_215.6_-3.5,0.1102011706013123
KIDS_174.5_-3.5,0.1125469270632015
KIDS_218.6_-3.5,0.1077499752516776
KIDS_228.0_1.5,0.1205934908025569
KIDS_188.0_0.5,0.1101815596464431
KIDS_19.5_-35.1,0.1028878415774231
KIDS_221.6_-3.5,0.0808764521108503
KIDS_157.0_1.5,0.0934274906511606
KIDS_41.5_-27.2,0.0884752883330746
KIDS_18.8_-32.1,0.118858150211384
KIDS_50.8_-28.2,0.1015054565613879
KIDS_191.0_0.5,0.0169908596495946
KIDS_334.0_-28.2,0.1074757633054719
KIDS_193.5_3.5,0.1103905704386766
KIDS_345.4_-27.2,0.0693348315123418
KIDS_162.5_3.5,0.110338311053886
KIDS_21.3_-27.2,0.0586364579960735
KIDS_30.5_-28.2,0.0929438858560401
KIDS_337.6_-32.1,0.0651085924665884
KIDS_177.5_-2.5,0.0717984562631006
KIDS_12.8_-31.2,0.0534411426053252
KIDS_23.9_-29.2,0.0852023354206616
KIDS_182.0_-1.5,0.1085077539216391
KIDS_349.1_-35.1,0.0888925985789751
KIDS_343.2_-27.2,0.0679037483198377
KIDS_227.0_1.5,0.118292096253979
KIDS_346.0_-31.2,0.1071159161650632
KIDS_207.6_3.5,0.0147365234987718
KIDS_141.4_2.5,0.1174390744723185
KIDS_347.6_-28.2,0.0713526913433569
KIDS_199.0_0.5,0.1038221498682058
KIDS_15.1_-31.2,0.1021637130715899
KIDS_341.8_-35.1,0.1068003339081192
KIDS_22.4_-32.1,0.0826041283362079
KIDS_188.0_-0.5,0.1009400206295693
KIDS_229.0_-1.5,0.0684754999999999
KIDS_333.2_-35.1,0.0385603990013898
KIDS_158.0_0.5,0.1287497673862583
KIDS_39.3_-27.2,0.0629432101232451
KIDS_191.0_-0.5,0.1166180736385953
KIDS_339.3_-35.1,-0.3197399495451343
KIDS_196.5_2.5,0.1084299723878529
KIDS_191.0_-1.5,0.1084942795190306
KIDS_195.5_-2.5,0.1158410302950265
KIDS_163.5_-2.5,0.1225432100408401
KIDS_354.3_-29.2,0.0817667916994533
KIDS_354.4_-28.2,0.0704050145970565
KIDS_181.5_-3.5,0.122682307213142
KIDS_27.6_-30.2,0.0244754031157662
KIDS_139.0_-1.5,0.1506889300347599
KIDS_159.0_-1.5,0.1273452192221824
KIDS_25.1_-29.2,0.0831014154359284
KIDS_166.5_3.5,0.0838253640710406
KIDS_51.8_-30.2,0.0627132255381994
KIDS_157.0_-0.5,0.0950066400854211
KIDS_221.0_0.5,0.0986150511660807
KIDS_195.5_3.5,0.1046289064145554
KIDS_42.4_-32.1,0.1242461404555109
KIDS_205.0_1.5,0.1305716300717152
KIDS_35.0_-28.2,0.0619009100195045
KIDS_207.0_-1.5,0.0901417216638331
KIDS_356.6_-28.2,0.1001586831502872
KIDS_25.5_-35.1,0.0755377102811159
KIDS_1.1_-27.2,0.0775339044398318
KIDS_20.2_-33.1,0.0945289780489149
KIDS_193.5_-3.5,0.1105805697188011
KIDS_3.5_-30.2,0.0998137641508052
KIDS_18.1_-28.2,0.1399296225997439
KIDS_44.4_-29.2,0.1171639720315367
KIDS_221.6_3.5,0.1099906640829364
KIDS_10.3_-29.2,0.0740364933551417
KIDS_46.3_-28.2,0.0626518942400907
KIDS_9.3_-31.2,0.0959273158720546
KIDS_16.6_-33.1,0.0977690012351646
KIDS_230.0_-0.5,0.1006159905131786
KIDS_231.0_0.5,0.1099650182886594
KIDS_4.8_-33.1,0.0954254408124933
KIDS_223.6_2.5,0.1460832306248777
KIDS_232.0_-1.5,0.1069573316265776
KIDS_159.4_-2.5,0.1430347906915178
KIDS_169.5_2.5,0.1419752605085794
KIDS_344.9_-31.2,0.0889496417251966
KIDS_6.7_-27.2,0.0851402953174962
KIDS_347.8_-35.1,0.0873531182572683
KIDS_205.6_-2.5,0.0864872375026158
KIDS_220.0_-1.5,0.1041776406442929
KIDS_235.0_-1.5,0.1068165363481823
KIDS_219.0_0.5,0.1217711709000473
KIDS_163.0_-0.5,0.0914701757427192
KIDS_195.0_0.5,0.0515161901409595
KIDS_44.3_-31.2,0.1157021767378007
KIDS_33.3_-33.1,0.072183553302418
KIDS_171.0_1.5,0.1241740493498729
KIDS_334.4_-31.2,0.0491320560825185
KIDS_358.9_-29.2,0.1467293280339942
KIDS_183.5_-2.5,0.073091838849465
KIDS_162.0_-1.5,0.0397054245123505
KIDS_350.3_-35.1,0.11630623503914
KIDS_210.0_-1.5,0.1026285600627797
KIDS_22.8_-29.2,0.0620345751844091
KIDS_350.4_-34.1,0.0977703444791073
KIDS_26.2_-29.2,0.0371818853386848
KIDS_352.1_-27.2,0.071452198394379
KIDS_210.6_-3.5,0.1184796883228481
KIDS_4.9_-35.1,0.1064088612216392
KIDS_32.4_-34.1,0.0672106353478607
KIDS_205.0_-1.5,0.1000756571157068
KIDS_181.0_1.5,0.133012080793391
KIDS_165.5_3.5,0.0833835144826002
KIDS_180.0_0.5,0.0897442340450551
KIDS_180.0_-1.5,0.1168387518502303
KIDS_43.3_-29.2,0.0923671996829404
KIDS_186.0_-0.5,0.1120155868880408
KIDS_46.7_-29.2,0.1006451141224239
KIDS_216.6_-2.5,0.1000572451832305
KIDS_40.3_-30.2,0.0870951534561723
KIDS_168.0_-1.5,0.100153279797807
KIDS_166.5_-2.5,0.0942206559807582
KIDS_42.6_-35.1,0.0987568007135479
KIDS_230.0_1.5,0.0884548705147023
KIDS_0.0_-28.2,0.0798125623912798
KIDS_358.8_-32.1,0.0747607491266415
KIDS_198.0_1.5,0.1144516311724636
KIDS_15.6_-34.1,0.062398337446359
KIDS_210.0_-0.5,0.0877442551345898
KIDS_159.0_0.5,0.1388302775547124
KIDS_181.0_-1.5,0.1192366473977744
KIDS_224.6_-3.5,0.0847805303826924
KIDS_187.0_0.5,0.1167417087182614
KIDS_344.2_-35.1,0.0348604203578013
KIDS_43.8_-35.1,0.0900017878886992
KIDS_223.0_-0.5,0.105006179225748
KIDS_178.0_-0.5,0.1256289937273865
KIDS_176.5_3.5,0.1298232673576722
KIDS_171.5_-2.5,0.1113555703565008
KIDS_186.5_-3.5,0.1016748283771699
KIDS_27.1_-28.2,0.0843974596372776
KIDS_173.5_2.5,0.1086990792159901
KIDS_38.1_-27.2,0.0914149284835953
KIDS_44.9_-27.2,0.076322200687221
KIDS_13.8_-30.2,0.11898732259005
KIDS_215.6_2.5,0.0942439121099478
KIDS_0.0_-30.2,0.1037350466566565
KIDS_211.0_0.5,0.1575201661913448
KIDS_349.4_-32.1,0.0921800349998397
KIDS_233.0_1.5,0.1266551346265512
KIDS_16.3_-31.2,0.0791907787999962
KIDS_173.0_-0.5,0.1283134720343989
KIDS_232.0_1.5,0.1489133180375546
KIDS_352.7_-35.1,0.1150587513457244
KIDS_21.4_-33.1,0.0335360765136729
KIDS_0.0_-29.2,0.062479895689689
KIDS_213.0_1.5,0.119614776192246
KIDS_166.0_-0.5,0.0897610194801477
KIDS_51.6_-34.1,0.0949335812346363
KIDS_185.5_2.5,0.1331440514552762
KIDS_336.7_-31.2,0.120016444827012
KIDS_32.6_-31.2,0.0912511454045922
KIDS_24.2_-30.2,0.1191184867912101
KIDS_235.0_-0.5,0.1085510977722645
KIDS_141.0_1.5,0.1295754677087151
KIDS_15.8_-35.1,0.066985302321607
KIDS_187.0_-1.5,0.0917041025995568
KIDS_159.4_-3.5,0.117259824129874
KIDS_134.0_0.5,0.12240386822029
KIDS_214.6_-3.5,0.1079671379849732
KIDS_176.5_-3.5,0.1063888201168365
KIDS_183.0_1.5,0.1170939530214095
KIDS_14.0_-31.2,0.0735049097047185
KIDS_194.5_2.5,0.1076638157765617
KIDS_191.5_-2.5,0.0993145565305961
KIDS_35.3_-29.2,0.0815990379564716
KIDS_9.0_-27.2,0.0971149952771552
KIDS_4.6_-29.2,0.089668248553185
KIDS_35.9_-27.2,0.0846801141405416
KIDS_191.5_2.5,0.0586066642394053
KIDS_1.2_-32.1,0.1075310094120366
KIDS_31.6_-35.1,0.0800059396245355
KIDS_14.8_-29.2,0.0741693970360716
KIDS_229.0_1.5,0.1105950745148443
KIDS_194.0_-1.5,0.1169388611507931
KIDS_8.2_-31.2,0.0699407055461016
KIDS_186.5_3.5,0.0781587359794382
KIDS_219.0_1.5,0.1064720985222803
KIDS_330.6_-32.1,0.1145042401921238
KIDS_335.7_-35.1,0.1010505251610047
KIDS_11.4_-29.2,0.1021292625230894
KIDS_25.3_-30.2,0.0456237146615245
KIDS_172.0_-0.5,0.1231638217386368
KIDS_213.6_2.5,0.0760344762800913
KIDS_22.6_-33.1,0.0914947215375637
KIDS_336.9_-35.1,0.0626143111515316
KIDS_50.6_-32.1,0.0808561246984768
KIDS_135.0_0.5,0.126203803562542
KIDS_174.0_-0.5,0.0999459363050773
KIDS_29.6_-29.2,-0.0103993133305161
KIDS_5.9_-33.1,0.0805917504495993
KIDS_170.5_2.5,0.0915968393986277
KIDS_49.0_-29.2,0.0779322567975996
KIDS_221.0_-1.5,0.095710044354938
KIDS_332.0_-27.2,0.0146081613480348
KIDS_132.0_0.5,0.1444960670360238
KIDS_30.6_-32.1,0.0823053285816705
KIDS_191.5_-3.5,0.1164959951117398
KIDS_210.0_0.5,0.0995926405000469
KIDS_162.0_0.5,0.1406064346240382
KIDS_203.0_-0.5,0.0776535100277842
KIDS_185.5_-3.5,0.0767516221059967
KIDS_39.2_-33.1,0.0960791357682708
KIDS_26.8_-31.2,0.0568732768090241
KIDS_344.4_-34.1,0.0648383598317821
KIDS_133.0_-1.5,0.1130287428658435
KIDS_329.5_-28.2,0.0768720155101215
KIDS_22.8_-34.1,0.0644422777939783
KIDS_51.1_-33.1,0.0908614198356814
KIDS_200.6_-2.5,0.0889476292603803
KIDS_340.8_-34.1,0.1490059820978183
KIDS_45.1_-28.2,0.0876474512325424
KIDS_136.4_2.5,0.1248519682657417
KIDS_183.0_0.5,0.0412524041135075
KIDS_135.0_-1.5,0.0976923866380262
KIDS_180.5_-2.5,0.0917716634593952
KIDS_357.7_-31.2,0.1348079141154831
KIDS_9.4_-32.1,0.0926781488631634
KIDS_167.5_3.5,0.1014309501113822
KIDS_160.0_0.5,0.0404422463212061
KIDS_190.5_2.5,0.1108728735537378
KIDS_34.8_-27.2,0.0489975610946981
KIDS_23.0_-30.2,0.074694176685892
KIDS_182.5_-3.5,0.1161099221592692
KIDS_216.6_-3.5,0.1085364354199411
KIDS_337.2_-34.1,0.1942388853905661
KIDS_190.0_0.5,0.114349269325606
KIDS_205.6_2.5,0.0909940615153407
KIDS_193.0_-0.5,0.0687891012849678
KIDS_41.4_-30.2,0.0734181958027937
KIDS_133.0_1.5,0.118782431608781
KIDS_158.4_2.5,0.122440663148813
KIDS_6.8_-28.2,0.0823104567314107
KIDS_166.5_2.5,0.0793769706072234
KIDS_9.2_-30.2,0.0786368997209051
KIDS_37.2_-28.2,0.0638597604564731
KIDS_137.4_2.5,0.0866801866285785
KIDS_164.0_0.5,0.0593105536593077
KIDS_186.5_2.5,0.1213889780177663
KIDS_214.6_-2.5,0.1166183356660851
KIDS_194.5_-2.5,0.0991550066036207
KIDS_226.6_2.5,0.0939072393922496
KIDS_188.5_3.5,0.1082686170273752
KIDS_199.6_3.5,0.1153509096581024
KIDS_196.0_1.5,-1.443156464852829
KIDS_3.4_-29.2,0.0783741279687906
KIDS_10.4_-30.2,0.0580592375458187
KIDS_7.2_-34.1,0.0732057597975595
KIDS_195.0_-1.5,0.0988894523704937
KIDS_358.8_-31.2,6.527532049286615
KIDS_175.5_-2.5,0.1140271038739177
KIDS_329.6_-35.1,0.0942194073778519
KIDS_23.3_-31.2,0.0080787936785687
KIDS_229.6_2.5,0.1793384684733401
KIDS_13.5_-27.2,0.0619568124927337
KIDS_348.5_-30.2,0.1159369877131645
KIDS_20.3_-28.2,0.0959252071869067
KIDS_160.4_3.5,0.116875170643859
KIDS_4.8_-34.1,0.0808220108822154
KIDS_1.2_-33.1,0.0788330799320133
KIDS_164.5_-3.5,0.1041008152931766
KIDS_345.4_-35.1,0.1253159720323029
KIDS_42.9_-28.2,0.0637173606332217
KIDS_168.0_0.5,0.1310091310203912
KIDS_218.0_0.5,0.0932394972037529
KIDS_170.5_3.5,0.0922707053825057
KIDS_37.3_-31.2,0.0880651422656935
KIDS_181.5_3.5,0.0752141769368598
KIDS_341.8_-29.2,0.0738298985627057
KIDS_179.5_-3.5,0.1071004139368178
KIDS_236.0_-0.5,0.1190270820330198
KIDS_196.0_0.5,-0.1999272168002751
KIDS_157.4_3.5,0.0862631223743681
KIDS_190.5_-2.5,0.1065693752688634
KIDS_229.0_-0.5,0.1086189083467505
KIDS_234.0_-1.5,0.0991186721662806
KIDS_8.1_-30.2,0.095928994727528
KIDS_7.0_-31.2,0.0838028339846366
KIDS_18.2_-29.2,0.1034179369319956
KIDS_182.5_2.5,0.113765844924259
KIDS_204.6_-2.5,0.0864722156575723
KIDS_217.0_-1.5,0.1456135856657245
KIDS_46.0_-30.2,0.0969379150363837
KIDS_175.0_1.5,0.107533907209026
KIDS_175.5_-3.5,0.1253517816113092
KIDS_137.0_1.5,0.1005226432083372
KIDS_225.0_-1.5,0.1154177669905877
KIDS_358.9_-28.2,0.0906513902309398
KIDS_197.5_-3.5,0.1173682799779601
KIDS_23.7_-28.2,0.0954431378817578
KIDS_24.7_-32.1,0.0787161307737195
KIDS_344.3_-27.2,0.0805254821370903
KIDS_130.0_0.5,0.1081347408719716
KIDS_185.0_0.5,0.1382119147537894
KIDS_34.5_-33.1,0.0755484071747851
KIDS_41.6_-33.1,0.1388918089637431
