OBJECT,Catalogue,Survey,off_u_gaia_0p7,off_u_gaia_1p0,dmag_u_0p7,dmag_u_1p0,off_u_0p7,off_u_1p0
KIDS_330.7_-28.2,KIDS_330p7_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.05809657233431928,-0.05832657233431929,-0.0394067075479035,-0.0465934193571405,0.01868986478641578,0.011733152977178786
KIDS_197.0_1.5,KIDS_197p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.09833219504334496,0.09895119504334494,0.1478294404608354,0.1585780652784779,0.04949724541749044,0.05962687023513295
KIDS_136.0_-0.5,KIDS_136p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.055356647720041105,0.05766964772004111,0.106810731613445,0.1073800032932382,0.05145408389340389,0.04971035557319709
KIDS_216.0_-0.5,KIDS_216p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06988259939337937,0.06990159939337937,0.1332190534657196,0.1382218364398122,0.06333645407234023,0.06832023704643284
KIDS_33.6_-27.2,KIDS_33p6_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10330395338164514,-0.11002195338164514,-0.0565292157535449,-0.0420131290545502,0.046774737628100235,0.06800882432709493
KIDS_135.4_2.5,KIDS_135p4_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.05235707486478161,-0.05259107486478162,-0.0287801367110759,-0.0160595900733304,0.02357693815370571,0.03653148479145123
KIDS_174.5_3.5,KIDS_174p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08028162877791414,-0.07215762877791412,0.0143543739112818,0.0121048347123717,0.09463600268919595,0.08426246349028582
KIDS_7.9_-27.2,KIDS_7p9_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.13409229824309812,-0.13409229824309812,0.0753270859258447,0.0876994438004649,0.20941938416894282,0.22179174204356303
KIDS_193.0_-1.5,KIDS_193p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0156946097216836,-0.009499609721683594,0.0575779225689611,0.0494763702907457,0.0732725322906447,0.05897598001242929
KIDS_180.0_-0.5,KIDS_180p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.055941301274810035,0.05649430127481003,0.0133587640249286,0.0313406542113846,-0.04258253724988144,-0.025153647063425433
KIDS_213.6_3.5,KIDS_213p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04630440807947182,0.04678640807947182,0.1666156232021954,0.1760492617241135,0.12031121512272357,0.12926285364464168
KIDS_228.6_2.5,KIDS_228p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04609806367213684,-0.042686063672136815,0.0015633286205431,-0.0001407075843539,0.04766139229267994,0.04254535608778291
KIDS_4.5_-28.2,KIDS_4p5_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.045650254334402576,0.046746254334402576,0.1517763617420115,0.1569778915400443,0.10612610740760893,0.11023163720564172
KIDS_236.0_1.5,KIDS_236p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08205274097223397,-0.08205274097223397,-0.0096578581806931,-0.0043844362905768,0.07239488279154087,0.07766830468165717
KIDS_191.0_1.5,KIDS_191p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.2062032413986957,-0.20781024139869572,-0.1048879672878068,-0.0861886727508266,0.10131527411088889,0.12162156864786912
KIDS_47.4_-28.2,KIDS_47p4_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04871216782233584,0.04955816782233584,0.2031214857558239,0.2114113743579387,0.15440931793348806,0.16185320653560287
KIDS_169.5_3.5,KIDS_169p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.023144521332358933,-0.023144521332358933,0.1479418637975823,0.1437728366574568,0.17108638512994123,0.16691735798981572
KIDS_167.0_-1.5,KIDS_167p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0655222524866175,-0.06542425248661748,0.047008764149118,0.0756480429458213,0.1125310166357355,0.14107229543243877
KIDS_207.0_1.5,KIDS_207p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.21141448103044588,-0.21070248103044584,-0.1452876264134967,-0.1356705079188627,0.06612685461694917,0.07503197311158313
KIDS_347.3_-30.2,KIDS_347p3_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.09828909071161315,0.10228109071161315,0.1606606687376495,0.1780663657640609,0.06237157802603635,0.07578527505244775
KIDS_179.0_-1.5,KIDS_179p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.059766874125931735,0.059766874125931735,0.06177431122007,0.0621550760347253,0.0020074370941382674,0.0023882019087935677
KIDS_137.0_-0.5,KIDS_137p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.05953144662961571,-0.05964244662961571,-0.0445384416654962,-0.0435243925480068,0.01499300496411951,0.016118054081608907
KIDS_344.7_-32.1,KIDS_344p7_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.040398395894912655,0.04101639589491265,0.1186598527002091,0.1111661110812741,0.07826145680529645,0.07014971518636146
KIDS_41.0_-29.2,KIDS_41p0_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.16753535062350985,-0.16681335062350985,-0.1097823150558801,-0.0991265267204088,0.05775303556762976,0.06768682390310106
KIDS_16.8_-27.2,KIDS_16p8_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07552772140804412,-0.07480172140804411,-0.049237660458316,-0.0489073599651204,0.02629006094972812,0.025894361442923716
KIDS_333.8_-29.2,KIDS_333p8_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.059383414187753086,-0.05910741418775309,0.0352039439475254,0.037874327732883,0.0945873581352785,0.09698174192063608
KIDS_187.5_3.5,KIDS_187p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.14449105786868802,-0.14462005786868806,-0.0952829306993113,-0.0760584566093015,0.04920812716937671,0.06856160125938657
KIDS_21.0_-31.2,KIDS_21p0_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06455270580216269,0.06468970580216268,0.2211695537906304,0.2322098510374511,0.15661684798846773,0.1675201452352884
KIDS_48.0_-34.1,KIDS_48p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.020864775765537524,-0.02059977576553751,0.1614970755281554,0.1501790473702792,0.18236185129369292,0.17077882313581672
KIDS_224.6_3.5,KIDS_224p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.16643691989712214,-0.16790091989712216,-0.0471068486297805,-0.0427044872170928,0.11933007126734164,0.12519643268002936
KIDS_35.0_-31.2,KIDS_35p0_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04483226806871962,-0.04438926806871962,0.1777595236686764,0.1528011241610454,0.22259179173739602,0.19719039222976503
KIDS_213.0_-1.5,KIDS_213p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08156852227757572,-0.08039652227757574,0.0360971166744622,0.0232441242791426,0.11766563895203791,0.10364064655671834
KIDS_355.4_-29.2,KIDS_355p4_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.016767778887683188,0.017076778887683178,0.0722014140664926,0.0893024202344543,0.05543363517880941,0.07222564134677112
KIDS_346.6_-35.1,KIDS_346p6_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10018665982702568,-0.09994865982702567,-0.0502719988074423,-0.0416940933424668,0.04991466101958338,0.058254566484558866
KIDS_198.6_3.5,KIDS_198p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.021697976096059668,0.023117976096059645,0.0355615641917084,0.0389704210722208,0.013863588095648735,0.015852444976161152
DEEP2328,OMEGACAM_352p0_0p0_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,0.08745087614907074,0.08825887614907074,0.0697157610994131,0.0732586348127616,-0.017735115049657635,-0.015000241336309145
KIDS_215.6_-2.5,KIDS_215p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.08469118333981929,0.08482518333981928,0.1900595927673419,0.1892083670471312,0.10536840942752262,0.10438318370731192
KIDS_163.0_1.5,KIDS_163p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.022353388562021737,-0.02068038856202173,0.140025534522945,0.1479430272025652,0.16237892308496674,0.16862341576458692
KIDS_329.7_-31.2,KIDS_329p7_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.027852853777275657,0.03064385377727566,0.1279187054293196,0.1340320588318679,0.10006585165204394,0.10338820505459223
KIDS_40.4_-27.2,KIDS_40p4_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07024642221564811,-0.0692924222156481,-0.000645363142689,0.0320575459282096,0.06960105907295912,0.1013499681438577
KIDS_205.0_-0.5,KIDS_205p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.020074312082529647,-0.018848312082529642,0.0905618915818198,0.0963079692469258,0.11063620366434945,0.11515628132945545
KIDS_217.6_-3.5,KIDS_217p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09739969039197857,-0.0966726903919786,-0.0352107734385582,-0.0359541074511702,0.062188916953420374,0.0607185829408084
KIDS_235.7_2.5,KIDS_235p7_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.021588168270036026,-0.021233168270036032,0.038870973479624,0.0400425679118251,0.06045914174966003,0.061275736181861135
KIDS_183.0_-1.5,KIDS_183p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-2.215205658488706e-05,0.00027284794341511653,-0.0126073586453799,0.0002977361925589,-0.012585206588795013,2.488824914378344e-05
KIDS_11.3_-28.2,KIDS_11p3_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.022024456597053058,-0.021090456597053053,0.0187771356440263,0.0185689333730421,0.04080159224107936,0.03965938997009515
KIDS_334.5_-35.1,KIDS_334p5_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0675211344814606,0.06759713448146061,0.0968783133745405,0.1070030898199308,0.0293571788930799,0.03940595533847019
KIDS_37.0_-27.2,KIDS_37p0_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10399670936470082,-0.1037067093647008,0.1434243112652879,0.1205956832341944,0.24742102062998872,0.2243023925988952
KIDS_224.0_0.5,KIDS_224p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06015978417497485,0.06530078417497485,0.1576541880357861,0.1529699311447817,0.09749440386081125,0.08766914696980684
KIDS_183.5_-3.5,KIDS_183p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04398004599083116,-0.04422604599083116,0.0576191817442523,0.053957498573251,0.10159922773508345,0.09818354456408215
KIDS_338.4_-29.2,KIDS_338p4_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.01587038906606969,0.01587038906606969,0.0456352720990081,0.0529981266221055,0.029764883032938408,0.03712773755603581
KIDS_19.8_-31.2,KIDS_19p8_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.008183256335520903,-0.004428256335520908,0.0486689865631226,0.0666243377334679,0.056852242898643504,0.07105259406898881
KIDS_209.6_3.5,KIDS_209p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.044600882939875394,0.04605388293987539,0.1120052724380138,0.1245134998080753,0.0674043894981384,0.07845961686819991
KIDS_40.8_-34.1,KIDS_40p8_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.11784691767398978,0.11821391767398978,0.2503576345875914,0.2507834316516525,0.13251071691360164,0.13256951397766273
KIDS_343.1_-28.2,KIDS_343p1_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.051266206421489074,-0.04947120642148908,-0.0282304153677641,-0.0140369693965633,0.023035791053724976,0.035434237024925784
KIDS_227.6_2.5,KIDS_227p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0724093446190319,-0.07199334461903187,0.1124394809878425,0.1733312685995875,0.18484882560687438,0.24532461321861937
KIDS_212.6_-3.5,KIDS_212p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.29035516504223435,-0.2889401650422344,-0.1295699436909766,-0.1337686691138213,0.16078522135125775,0.15517149592841312
KIDS_53.3_-26.2,KIDS_53p3_m26p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.027960939220179573,-0.02813993922017957,0.1994536197221217,0.188821096904968,0.22741455894230128,0.21696103612514758
KIDS_340.9_-27.2,KIDS_340p9_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08344613317284863,-0.08049513317284865,-0.0143268129744333,-0.002309270495726,0.06911932019841532,0.07818586267712264
KIDS_225.0_-0.5,KIDS_225p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.057690638183218415,0.05746163818321841,0.1464629884622964,0.145285661482649,0.088772350279078,0.08782402329943058
KIDS_337.2_-29.2,KIDS_337p2_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.021393629727139707,0.025973629727139708,0.0425538366027974,0.0474524510526188,0.021160206875657693,0.02147882132547909
KIDS_193.0_1.5,KIDS_193p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.19427397784277797,-0.1941399778427779,-0.1415756958259432,-0.1402564769588274,0.05269828201683477,0.0538835008839505
KIDS_40.0_-32.1,KIDS_40p0_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.056933971608214416,0.05706597160821441,0.1100880902471234,0.1277575726944585,0.05315411863890899,0.07069160108624409
KIDS_208.0_-1.5,KIDS_208p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04317565367835238,0.04645365367835237,0.1452310883237468,0.1479130606898914,0.1020554346453944,0.10145940701153904
KIDS_167.0_1.5,KIDS_167p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07523855351671052,-0.07746455351671053,0.0797585272422542,0.0880918306623667,0.15499708075896473,0.16555638417907723
KIDS_24.0_-34.1,KIDS_24p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03570793262402368,0.03784093262402369,0.2070758636352154,0.2193062702556207,0.17136793101119174,0.181465337631597
KIDS_192.0_1.5,KIDS_192p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.2358195531968085,-0.2332805531968085,-0.2088390735613747,-0.2041410119588288,0.02698047963543379,0.029139541237979683
KIDS_338.1_-35.1,KIDS_338p1_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.025234936001772137,0.026562936001772133,0.0704783575636799,0.0738122484278606,0.04524342156190776,0.04724931242608847
KIDS_203.0_0.5,KIDS_203p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.008542592372489055,0.012266592372489046,0.1007432157303176,0.1005263950325929,0.09220062335782854,0.08825980266010386
KIDS_0.0_-31.2,KIDS_0p0_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.022587410806519992,0.02153141080651999,0.0952964235006771,0.1024335241763466,0.07270901269415711,0.08090211336982661
KIDS_33.0_-29.2,KIDS_33p0_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07425151637032543,-0.07425151637032543,0.1179595669729313,0.118738721056381,0.19221108334325673,0.19299023742670643
KIDS_205.6_3.5,KIDS_205p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.021691462975644588,0.0219264629756446,0.0962166579298685,0.1091392465444792,0.07452519495422391,0.08721278356883459
KIDS_36.5_-32.1,KIDS_36p5_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0781285956908362,0.0773735956908362,0.2431695086303695,0.2450733232080119,0.16504091293953332,0.1676997275171757
KIDS_21.6_-29.2,KIDS_21p6_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0960940792046702,-0.09619507920467021,0.1170011996866144,0.1052954095333274,0.2130952788912846,0.20149048873799763
KIDS_49.9_-35.1,KIDS_49p9_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.03310807294130083,-0.031908072941300825,0.037025073640575,0.0363180404193489,0.07013314658187583,0.06822611336064972
KIDS_47.8_-29.2,KIDS_47p8_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10317143694121628,-0.10632343694121629,0.0408626322700824,0.0609250472117677,0.1440340692112987,0.167248484152984
KIDS_172.5_-3.5,KIDS_172p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09152244273803897,-0.08844944273803898,0.0989341266246575,0.1044850763984932,0.19045656936269648,0.1929345191365322
KIDS_16.9_-28.2,KIDS_16p9_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06631412202439035,-0.06485212202439036,0.0805747840415206,0.1052658153870786,0.14688890606591096,0.17011793741146897
KIDS_43.7_-27.2,KIDS_43p7_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09463235165484807,-0.09358935165484808,0.1043750302317012,0.1169379345755745,0.19900738188654926,0.21052728623042258
KIDS_26.0_-28.2,KIDS_26p0_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08191994160461755,-0.08879794160461754,0.0551409518907331,0.0700115693481178,0.13706089349535064,0.15880951095273532
KIDS_224.6_2.5,KIDS_224p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.047840646667845696,0.0488146466678457,0.1154664463822264,0.1290615123311564,0.06762579971438071,0.0802468656633107
KIDS_160.4_-3.5,KIDS_160p4_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04631388540054729,-0.04639088540054728,0.0057704626608894,0.0099035939656558,0.05208434806143669,0.05629447936620308
KIDS_176.0_1.5,KIDS_176p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06012956080640261,0.06101856080640261,0.1061863856835322,0.1166743551255993,0.04605682487712959,0.05565579431919669
KIDS_222.6_3.5,KIDS_222p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.056129047980992997,0.056129047980992997,0.1384285023403466,0.1467296231354252,0.0822994543593536,0.0906005751544322
KIDS_222.6_-3.5,KIDS_222p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.1665415380765761,-0.16546353807657607,-0.0895464586321076,-0.0887545413255072,0.0769950794444685,0.07670899675106888
KIDS_37.2_-34.1,KIDS_37p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.013762904907427986,0.018018904907427996,-0.0030702807757363,-0.0130965296146176,-0.016833185683164286,-0.0311154345220456
KIDS_42.6_-27.2,KIDS_42p6_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10469067977756699,-0.10441267977756699,0.125786363012036,0.1282903632182556,0.230477042789603,0.2327030429958226
KIDS_332.0_-35.1,KIDS_332p0_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.022381388052026635,-0.02178038805202663,0.007481914488466,0.0212172861677909,0.029863302540492635,0.04299767421981753
KIDS_177.0_1.5,KIDS_177p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.013275402235383912,0.015414402235383914,0.06407473281547,0.0869281949382915,0.050799330580086094,0.07151379270290759
KIDS_215.6_3.5,KIDS_215p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.16182962799903508,-0.16179462799903513,-0.1148965650766752,-0.099900118723688,0.04693306292235988,0.061894509275347134
KIDS_178.0_1.5,KIDS_178p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.015494298654553429,0.015055298654553434,-0.0347701798671405,-0.0416057398734332,-0.050264478521693925,-0.05666103852798664
KIDS_161.0_-0.5,KIDS_161p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03928105218386682,0.03987305218386682,0.1683124241841703,0.1625347830130052,0.12903137200030348,0.12266173082913838
KIDS_204.6_2.5,KIDS_204p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09715402553538713,-0.09808702553538712,-0.023523582335572,-0.0259697358364489,0.07363044319981513,0.07211728969893821
KIDS_31.1_-30.2,KIDS_31p1_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06912172385751561,0.0693047238575156,0.2494831368794621,0.2436143193137686,0.1803614130219465,0.174309595456253
KIDS_347.5_-29.2,KIDS_347p5_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.029891663460840573,0.03141566346084057,0.1532558718578874,0.1583798673815288,0.12336420839704682,0.12696420392068822
KIDS_200.0_1.5,KIDS_200p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.21687464382097435,-0.21534364382097435,-0.1563766481395024,-0.1600788673621191,0.06049799568147196,0.05526477645885525
KIDS_178.0_0.5,KIDS_178p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.013400282806583397,0.020124282806583405,0.0096066294451212,0.0034419250630406,-0.0037936533614621962,-0.016682357743542806
KIDS_130.0_-1.5,KIDS_130p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06703181577334226,0.06780781577334226,0.0064771548191967,0.014872432665543,-0.06055466095414556,-0.05293538310779926
KIDS_24.7_-27.2,KIDS_24p7_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07827088494013834,-0.07690688494013834,0.0391182695232191,0.0890312455108011,0.11738915446335743,0.16593813045093944
KIDS_38.0_-33.1,KIDS_38p0_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0010527603738380714,0.004552239626161941,0.1380522207987612,0.1351276658814555,0.13910498117259928,0.13057542625529356
KIDS_357.7_-29.2,KIDS_357p7_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.058688104520057946,0.05886910452005795,0.1557084924885859,0.1800817579916347,0.09702038796852795,0.12121265347157675
KIDS_335.5_-31.2,KIDS_335p5_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.00442012761215288,-0.00442012761215288,0.0606439336780181,0.059282862710304,0.06506406129017098,0.06370299032245688
KIDS_163.0_0.5,KIDS_163p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.020192546276417492,-0.018450546276417484,0.0290419859866211,0.0439013337748645,0.04923453226303859,0.062351880051281984
KIDS_192.5_-3.5,KIDS_192p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.019698841021214497,0.022628841021214485,0.1707193370718821,0.1637615049826095,0.1510204960506676,0.141132663961395
KIDS_157.0_-1.5,KIDS_157p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04200160390291838,-0.04096660390291837,0.0517083730298701,0.0721771543120099,0.09370997693278849,0.11314375821492827
KIDS_351.6_-34.1,KIDS_351p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08732209948423977,-0.08732209948423977,0.0898672457559912,0.0858866940364273,0.17718934524023097,0.1732087935206671
KIDS_183.5_3.5,KIDS_183p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.1392691437437815,-0.1396011437437815,-0.0730624648161466,-0.0550339313944309,0.06620667892763489,0.08456721234935059
KIDS_226.0_0.5,KIDS_226p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06244498834285589,0.06423598834285588,0.1548014539962697,0.1607661432878699,0.09235646565341382,0.09653015494501402
KIDS_25.6_-31.2,KIDS_25p6_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04066111560494759,-0.039983115604947606,-0.0371978428383489,-0.0365814697089496,0.0034632727665986907,0.0034016458959980067
KIDS_47.2_-30.2,KIDS_47p2_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.1039721661746451,0.1043511661746451,0.0606553665890834,0.0796848775593151,-0.04331679958556169,-0.024666288615330004
KIDS_161.0_1.5,KIDS_161p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.053824539565529766,-0.05095153956552975,0.0472674959707708,0.069235007332188,0.10109203553630056,0.12018654689771775
KIDS_237.0_-0.5,KIDS_237p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.014731047466281746,0.015127047466281726,0.0793800849168386,0.0794409230277204,0.06464903745055685,0.06431387556143868
KIDS_350.9_-29.2,KIDS_350p9_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05474328271750051,0.0573832827175005,0.2007515443912225,0.2211858669498356,0.146008261673722,0.16380258423233512
